boredom, excitement, frustration, meditation, act_boredom, act_excitement, act_frustration, act_meditation
-0.715599999999999,0.0238122,-0.00126930116675794,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0306865144520998,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0306865144520998,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.105395250022411,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.105395250022411,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.192974403500557,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.192974403500557,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.276785582304001,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.276785582304001,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.276025831699371,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.276025831699371,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.171649754047394,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.171649754047394,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.00637173745781183,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.00637173745781183,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.191784828901291,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.191784828901291,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.303349226713181,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.303349226713181,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.409323573112488,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.409323573112488,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.437501639127731,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.437501639127731,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.392320990562439,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.392320990562439,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.314027816057205,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.314027816057205,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.23952279984951,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.23952279984951,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.212339550256729,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.212339550256729,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.314967483282089,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.314967483282089,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.504081249237061,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.504081249237061,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.70394378900528,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.70394378900528,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.822246730327606,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.822246730327606,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.902365267276764,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.902365267276764,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.892567694187164,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.892567694187164,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.81106573343277,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.81106573343277,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.744768798351288,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.744768798351288,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.738734602928162,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.738734602928162,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.865882992744446,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.865882992744446,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.01046812534332,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.01046812534332,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.09602022171021,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.09602022171021,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.15059542655945,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.15059542655945,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.01999306678772,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.01999306678772,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.837257981300354,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.837257981300354,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.703261613845825,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.703261613845825,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.522736370563507,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.522736370563507,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.334090381860733,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.334090381860733,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.351001411676407,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.351001411676407,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.421116709709167,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.421116709709167,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.522421002388,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.522421002388,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.558643281459808,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.558643281459808,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.515945196151733,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.515945196151733,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.416801065206528,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.416801065206528,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.390232026576996,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.390232026576996,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.399392813444138,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.399392813444138,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.376491367816925,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.376491367816925,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.295550525188446,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.295550525188446,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.20942696928978,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.20942696928978,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.184519454836845,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.184519454836845,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.107966400682926,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.107966400682926,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0207299329340458,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0207299329340458,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.00464865332469344,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.00464865332469344,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0706290230154991,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0706290230154991,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0619737803936005,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0619737803936005,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0322623439133167,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0322623439133167,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0125114722177386,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0125114722177386,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0388566702604294,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0388566702604294,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0389190763235092,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0389190763235092,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0934078544378281,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0934078544378281,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0209113117307425,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0209113117307425,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.142179533839226,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.142179533839226,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.250511050224304,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.250511050224304,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.360330492258072,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.360330492258072,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.57743239402771,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.57743239402771,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.744663059711456,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.744663059711456,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.832447290420532,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.832447290420532,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.815201699733734,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.815201699733734,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.74205881357193,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.74205881357193,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.658166944980621,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.658166944980621,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.618505299091339,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.618505299091339,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.562130153179169,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.562130153179169,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.537397921085358,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.537397921085358,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.474677354097366,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.474677354097366,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.42818358540535,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.42818358540535,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.310558438301086,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.310558438301086,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.180250942707062,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.180250942707062,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.104629889130592,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.104629889130592,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0208510924130678,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0208510924130678,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0119567289948463,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0119567289948463,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0269678197801113,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0269678197801113,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0452217124402523,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0452217124402523,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.190776452422142,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.190776452422142,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.243165656924248,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.243165656924248,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.185575410723686,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.185575410723686,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0309797134250402,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0309797134250402,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.447768658399582,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.447768658399582,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.809606850147247,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.809606850147247,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.981161117553711,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.981161117553711,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.769412636756897,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.769412636756897,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.589436292648315,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.589436292648315,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.354984968900681,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.354984968900681,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.118911787867546,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.118911787867546,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0861741006374359,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0861741006374359,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.358388006687164,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.358388006687164,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.502142548561096,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.502142548561096,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.522717177867889,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.522717177867889,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.437295258045197,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.437295258045197,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.326520025730133,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.326520025730133,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.230883851647377,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.230883851647377,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.201886594295502,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.201886594295502,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.224567368626595,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.224567368626595,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.273506283760071,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.273506283760071,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.374481320381165,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.374481320381165,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.42800760269165,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.42800760269165,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.473036885261536,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.473036885261536,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.546333909034729,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.546333909034729,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.59759384393692,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.59759384393692,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.671568989753723,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.671568989753723,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.752626419067383,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.752626419067383,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.80164760351181,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.80164760351181,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.957317411899567,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.957317411899567,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.13735234737396,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.13735234737396,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.20903015136719,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.20903015136719,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.24512350559235,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.24512350559235,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.39792799949646,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.39792799949646,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.71682453155518,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.71682453155518,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-2.02397322654724,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-2.02397322654724,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-2.07056093215942,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-2.07056093215942,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.74056792259216,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.74056792259216,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-1.25356316566467,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-1.25356316566467,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.686438083648682,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.686438083648682,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.146265581250191,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.146265581250191,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.18086302280426,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.18086302280426,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.458415299654007,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.458415299654007,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.14872646331787,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.14872646331787,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.16792440414429,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.16792440414429,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.85395431518555,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.85395431518555,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,3.11804127693176,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,3.11804127693176,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.92046642303467,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.92046642303467,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.8298659324646,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.8298659324646,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.68395042419434,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.68395042419434,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.42144441604614,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.42144441604614,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,2.12081265449524,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,2.12081265449524,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.8180536031723,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.8180536031723,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.50027441978455,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.50027441978455,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.24094247817993,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.24094247817993,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,1.01190960407257,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,1.01190960407257,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.779536306858063,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.779536306858063,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.629412412643433,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.629412412643433,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.53575187921524,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.53575187921524,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.396436721086502,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.396436721086502,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.247031480073929,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.247031480073929,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.125630706548691,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.125630706548691,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.0214495062828064,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.0214495062828064,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.07130017131567,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.07130017131567,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.168145909905434,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.168145909905434,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.177614450454712,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.177614450454712,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0926521122455597,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0926521122455597,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.137157127261162,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.137157127261162,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.388312369585037,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.388312369585037,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.609175205230713,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.609175205230713,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.76112973690033,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.76112973690033,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.848544597625732,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.848544597625732,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.888824045658112,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.888824045658112,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.875250935554504,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.875250935554504,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.756236672401428,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.756236672401428,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.571410477161407,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.571410477161407,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.340218931436539,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.340218931436539,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.155303880572319,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.155303880572319,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0139734148979187,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0139734148979187,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0358525924384594,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0358525924384594,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0731122121214867,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0731122121214867,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.125572055578232,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.125572055578232,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,-0.0925676301121712,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,-0.0925676301121712,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.000753733038436621,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.000753733038436621,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,0.407610386610031,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,0.407610386610031,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,5.19444131851196,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,5.19444131851196,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,17.6066761016846,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,17.6066761016846,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,35.4564476013184,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,35.4564476013184,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,51.4976539611816,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,51.4976539611816,0.0999999999999999,False,False,True,True,
-0.715599999999999,0.0238122,59.4457206726074,0.0999999999999999,False,False,True,False,
-0.715599999999999,0.0238122,59.4457206726074,0.0999999999999999,False,False,True,True,
