COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
85,0,0,4168.71794871795,4011.28205128205,4211.79487179487,4315.38461538462,4125.12820512821,4622.05128205128,4404.10256410256,4317.4358974359,4409.74358974359,4546.66666666667,4376.41025641026,3985.12820512821,4101.02564102564,4512.82051282051,1665,1690,3.005,2.53342723846436,0,0,0,0,
86,0,0,4167.17948717949,4011.28205128205,4210.76923076923,4315.89743589744,4124.61538461538,4623.07692307692,4406.66666666667,4322.5641025641,4410.25641025641,4545.64102564103,4374.35897435897,3986.66666666667,4099.48717948718,4508.20512820513,1664,1691,3.013,2.53342723846436,0,0,0,0,
87,0,0,4166.15384615385,4010.76923076923,4210.76923076923,4314.8717948718,4122.05128205128,4621.53846153846,4401.53846153846,4318.97435897436,4407.17948717949,4543.07692307692,4371.79487179487,3988.71794871795,4100,4511.79487179487,1666,1691,3.02,2.53342723846436,0,0,0,0,
88,0,0,4164.61538461538,4011.28205128205,4209.74358974359,4313.84615384615,4123.58974358974,4624.10256410256,4404.61538461538,4321.02564102564,4408.71794871795,4540,4370.25641025641,3986.66666666667,4100,4511.28205128205,1665,1691,3.028,2.53342723846436,0,0,0,0,
89,0,0,4164.61538461538,4010.25641025641,4209.74358974359,4312.82051282051,4124.10256410256,4624.10256410256,4409.23076923077,4322.05128205128,4410.25641025641,4540.51282051282,4370.76923076923,3986.66666666667,4098.46153846154,4510.25641025641,1665,1692,3.037,3.00258040428162,0,0,0,0,
90,0,0,4164.61538461538,4009.74358974359,4210.25641025641,4312.82051282051,4122.5641025641,4622.05128205128,4406.66666666667,4320,4410.25641025641,4540,4371.28205128205,3988.20512820513,4098.97435897436,4513.33333333333,1666,1691,3.043,3.00258040428162,0,0,0,0,
91,0,0,4164.10256410256,4009.23076923077,4212.30769230769,4312.82051282051,4123.58974358974,4622.5641025641,4403.07692307692,4318.46153846154,4409.74358974359,4539.48717948718,4372.82051282051,3988.71794871795,4099.48717948718,4515.89743589744,1665,1691,3.052,3.00258040428162,0,0,0,0,
92,0,0,4165.12820512821,4009.74358974359,4212.82051282051,4314.8717948718,4124.10256410256,4623.58974358974,4405.64102564103,4318.97435897436,4410.25641025641,4546.15384615385,4374.35897435897,3987.69230769231,4096.92307692308,4512.30769230769,1666,1691,3.06,3.00258040428162,0,0,0,0,
93,0,0,4165.12820512821,4009.74358974359,4211.79487179487,4316.92307692308,4118.97435897436,4621.53846153846,4406.66666666667,4315.89743589744,4408.20512820513,4548.71794871795,4372.82051282051,3988.71794871795,4096.92307692308,4511.28205128205,1665,1691,3.068,3.03385734558105,0,0,0,0,
94,0,0,4165.64102564103,4010.76923076923,4212.82051282051,4314.35897435897,4118.97435897436,4621.02564102564,4406.66666666667,4315.38461538462,4406.66666666667,4542.5641025641,4369.74358974359,3989.23076923077,4099.48717948718,4512.82051282051,1665,1690,3.076,3.03385734558105,0,0,0,0,
95,0,0,4165.64102564103,4010.76923076923,4212.30769230769,4312.30769230769,4124.61538461538,4625.12820512821,4407.69230769231,4317.4358974359,4408.20512820513,4539.48717948718,4368.71794871795,3987.69230769231,4098.97435897436,4509.23076923077,1665,1691,3.083,3.03385734558105,0,0,0,0,
96,0,0,4165.64102564103,4010.76923076923,4211.28205128205,4314.8717948718,4126.15384615385,4624.61538461538,4404.10256410256,4315.38461538462,4405.64102564103,4545.64102564103,4372.30769230769,3989.23076923077,4098.46153846154,4510.25641025641,1664,1691,3.091,3.03385734558105,0,0,0,0,
97,0,0,4167.17948717949,4009.74358974359,4210.25641025641,4313.84615384615,4122.5641025641,4622.5641025641,4405.64102564103,4315.38461538462,4406.15384615385,4547.69230769231,4373.33333333333,3989.23076923077,4099.48717948718,4512.30769230769,1664,1691,3.099,3.03385734558105,0,0,0,0,
98,0,0,4166.66666666667,4009.23076923077,4210.25641025641,4310.25641025641,4122.05128205128,4623.58974358974,4410.76923076923,4319.48717948718,4409.74358974359,4540.51282051282,4369.23076923077,3987.17948717949,4098.46153846154,4508.71794871795,1665,1690,3.107,3.03385734558105,0,0,0,0,
99,0,0,4164.61538461538,4012.30769230769,4209.74358974359,4312.82051282051,4123.07692307692,4623.58974358974,4406.15384615385,4322.05128205128,4409.74358974359,4538.46153846154,4369.23076923077,3987.69230769231,4096.92307692308,4510.25641025641,1665,1691,3.116,3.03385734558105,0,0,0,0,
100,0,0,4166.15384615385,4011.28205128205,4211.79487179487,4315.89743589744,4121.53846153846,4623.58974358974,4401.02564102564,4315.89743589744,4405.12820512821,4541.53846153846,4374.8717948718,3990.25641025641,4100,4518.46153846154,1664,1690,3.125,3.03385734558105,0,0,0,0,
101,0,0,4167.69230769231,4009.23076923077,4212.30769230769,4314.35897435897,4121.02564102564,4625.12820512821,4407.17948717949,4316.41025641026,4406.66666666667,4542.05128205128,4372.82051282051,3987.17948717949,4100.51282051282,4511.28205128205,1665,1691,3.132,3.03385734558105,0,0,0,0,
102,0,0,4164.61538461538,4009.74358974359,4211.79487179487,4313.33333333333,4122.05128205128,4625.12820512821,4407.17948717949,4321.53846153846,4408.71794871795,4540.51282051282,4370.25641025641,3986.15384615385,4100.51282051282,4505.64102564103,1665,1691,3.139,3.03385734558105,0,0,0,0,
103,0,0,4164.10256410256,4010.76923076923,4210.76923076923,4314.8717948718,4122.05128205128,4625.12820512821,4404.61538461538,4321.53846153846,4408.20512820513,4541.02564102564,4373.33333333333,3989.23076923077,4100.51282051282,4511.79487179487,1665,1692,3.146,3.03385734558105,0,0,0,0,
104,0,0,4169.23076923077,4007.69230769231,4213.33333333333,4315.38461538462,4121.53846153846,4623.58974358974,4403.07692307692,4315.38461538462,4406.15384615385,4540.51282051282,4376.41025641026,3990.25641025641,4097.94871794872,4515.38461538462,1665,1690,3.154,3.03385734558105,0,0,0,0,
105,0,0,4170.25641025641,4007.17948717949,4211.28205128205,4315.38461538462,4123.07692307692,4622.5641025641,4403.58974358974,4318.97435897436,4407.17948717949,4540,4374.35897435897,3986.66666666667,4094.8717948718,4510.25641025641,1665,1692,3.162,3.03385734558105,0,0,0,0,
106,0,0,4166.66666666667,4011.28205128205,4209.74358974359,4312.82051282051,4123.07692307692,4623.07692307692,4405.12820512821,4322.05128205128,4409.23076923077,4541.02564102564,4372.30769230769,3987.69230769231,4097.4358974359,4510.76923076923,1665,1691,3.169,3.03385734558105,0,0,0,0,
107,0,0,4163.58974358974,4011.28205128205,4209.23076923077,4312.30769230769,4124.10256410256,4624.61538461538,4406.66666666667,4320.51282051282,4412.30769230769,4539.48717948718,4371.28205128205,3988.20512820513,4097.94871794872,4510.25641025641,1665,1691,3.177,3.03385734558105,0,0,0,0,
108,0,0,4162.5641025641,4007.17948717949,4211.79487179487,4314.35897435897,4125.12820512821,4623.58974358974,4402.05128205128,4317.94871794872,4409.23076923077,4540,4370.25641025641,3986.66666666667,4096.92307692308,4511.28205128205,1666,1691,3.185,3.03385734558105,0,0,0,0,
109,0,0,4167.69230769231,4009.74358974359,4212.82051282051,4315.89743589744,4123.58974358974,4623.58974358974,4400.51282051282,4318.97435897436,4405.64102564103,4545.64102564103,4370.25641025641,3988.20512820513,4100,4514.35897435897,1665,1691,3.193,3.03385734558105,0,0,0,0,
110,0,0,4170.25641025641,4013.84615384615,4211.28205128205,4315.38461538462,4123.58974358974,4625.64102564103,4404.61538461538,4319.48717948718,4407.17948717949,4547.69230769231,4372.30769230769,3990.76923076923,4099.48717948718,4512.30769230769,1665,1692,3.202,3.03385734558105,0,0,0,0,
111,0,0,4167.17948717949,4009.74358974359,4210.76923076923,4316.41025641026,4124.61538461538,4625.64102564103,4407.69230769231,4321.02564102564,4408.71794871795,4547.17948717949,4374.35897435897,3989.74358974359,4097.94871794872,4509.74358974359,1665,1691,3.21,3.03385734558105,0,0,0,0,
112,0,0,4165.64102564103,4006.15384615385,4212.82051282051,4312.82051282051,4124.10256410256,4620,4406.66666666667,4318.46153846154,4405.64102564103,4544.61538461538,4374.35897435897,3987.17948717949,4099.48717948718,4512.30769230769,1665,1691,3.217,3.03385734558105,0,0,0,0,
113,0,0,4167.17948717949,4010.76923076923,4214.35897435897,4310.25641025641,4124.61538461538,4617.94871794872,4402.05128205128,4315.89743589744,4402.5641025641,4544.10256410256,4372.30769230769,3988.71794871795,4100,4514.35897435897,1666,1690,3.225,3.03385734558105,0,0,0,0,
114,0,0,4166.15384615385,4012.30769230769,4211.28205128205,4313.84615384615,4125.12820512821,4623.58974358974,4403.58974358974,4321.53846153846,4407.17948717949,4543.58974358974,4371.28205128205,3989.23076923077,4098.46153846154,4508.20512820513,1665,1692,3.233,3.03385734558105,0,0,0,0,
115,0,0,4165.64102564103,4008.20512820513,4209.74358974359,4316.92307692308,4122.05128205128,4624.10256410256,4408.20512820513,4320.51282051282,4411.79487179487,4541.53846153846,4374.35897435897,3989.23076923077,4100,4507.17948717949,1666,1690,3.24,3.03385734558105,0,0,0,0,
116,0,0,4166.15384615385,4010.76923076923,4211.79487179487,4317.4358974359,4121.53846153846,4621.02564102564,4407.17948717949,4315.38461538462,4409.74358974359,4538.97435897436,4373.84615384615,3987.17948717949,4101.53846153846,4509.74358974359,1664,1691,3.249,3.03385734558105,0,0,0,0,
117,0,0,4164.61538461538,4012.30769230769,4212.82051282051,4316.41025641026,4121.02564102564,4623.07692307692,4402.05128205128,4314.8717948718,4406.15384615385,4539.48717948718,4370.25641025641,3988.71794871795,4101.02564102564,4512.30769230769,1665,1691,3.256,3.03385734558105,0,0,0,0,
118,0,0,4163.58974358974,4008.20512820513,4207.17948717949,4314.8717948718,4118.97435897436,4627.17948717949,4406.66666666667,4319.48717948718,4408.20512820513,4540,4371.79487179487,3987.17948717949,4099.48717948718,4511.28205128205,1665,1690,3.263,3.03385734558105,0,0,0,0,
119,0,0,4164.61538461538,4007.69230769231,4206.15384615385,4315.89743589744,4121.53846153846,4623.07692307692,4408.71794871795,4317.94871794872,4409.74358974359,4539.48717948718,4374.35897435897,3987.17948717949,4096.92307692308,4511.79487179487,1665,1692,3.271,3.03385734558105,0,0,0,0,
120,0,0,4165.64102564103,4011.28205128205,4210.25641025641,4315.38461538462,4124.10256410256,4620.51282051282,4405.64102564103,4318.97435897436,4408.71794871795,4544.61538461538,4371.28205128205,3990.76923076923,4095.38461538462,4513.33333333333,1665,1690,3.279,3.03385734558105,0,0,0,0,
121,0,0,4166.66666666667,4010.76923076923,4210.76923076923,4309.74358974359,4124.10256410256,4623.58974358974,4404.10256410256,4318.97435897436,4407.69230769231,4545.12820512821,4372.30769230769,3989.74358974359,4097.94871794872,4515.89743589744,1664,1691,3.287,3.03385734558105,0,0,0,0,
122,0,0,4165.12820512821,4009.74358974359,4209.23076923077,4311.28205128205,4123.58974358974,4625.12820512821,4407.17948717949,4320.51282051282,4410.25641025641,4540.51282051282,4374.8717948718,3983.58974358974,4099.48717948718,4512.30769230769,1665,1691,3.294,3.03385734558105,0,0,0,0,
123,0,0,4164.10256410256,4009.74358974359,4211.79487179487,4316.41025641026,4121.02564102564,4623.07692307692,4405.64102564103,4321.02564102564,4410.25641025641,4542.05128205128,4373.33333333333,3985.12820512821,4096.92307692308,4506.15384615385,1665,1691,3.302,3.03385734558105,0,0,0,0,
124,0,0,4165.64102564103,4010.76923076923,4212.30769230769,4312.82051282051,4118.97435897436,4624.61538461538,4403.58974358974,4319.48717948718,4408.20512820513,4546.15384615385,4372.30769230769,3988.71794871795,4096.92307692308,4508.71794871795,1665,1691,3.309,3.03385734558105,0,0,0,0,
125,0,0,4167.17948717949,4010.25641025641,4212.82051282051,4310.76923076923,4123.58974358974,4627.17948717949,4404.61538461538,4317.94871794872,4406.66666666667,4544.61538461538,4372.82051282051,3986.66666666667,4100,4512.30769230769,1665,1692,3.318,3.03385734558105,0,0,0,0,
126,0,0,4167.17948717949,4007.69230769231,4211.28205128205,4314.35897435897,4125.64102564103,4624.61538461538,4406.15384615385,4318.97435897436,4407.69230769231,4543.07692307692,4371.28205128205,3986.15384615385,4100,4510.25641025641,1665,1691,3.326,3.03385734558105,0,0,0,0,
127,0,0,4165.64102564103,4008.71794871795,4210.76923076923,4314.35897435897,4123.58974358974,4621.53846153846,4405.64102564103,4317.94871794872,4408.71794871795,4543.07692307692,4372.30769230769,3989.74358974359,4097.4358974359,4510.76923076923,1664,1691,3.334,3.03385734558105,0,0,0,0,
128,0,0,4166.15384615385,4010.76923076923,4211.28205128205,4314.35897435897,4123.58974358974,4625.12820512821,4406.66666666667,4316.92307692308,4408.20512820513,4541.02564102564,4374.35897435897,3989.23076923077,4098.97435897436,4510.76923076923,1666,1691,3.341,3.03385734558105,0,0,0,0,
0,0,0,4168.71794871795,4009.23076923077,4211.79487179487,4314.35897435897,4123.58974358974,4625.64102564103,4406.66666666667,4315.38461538462,4407.69230769231,4540.51282051282,4372.30769230769,3985.12820512821,4101.53846153846,4509.74358974359,1665,1691,3.349,3.03385734558105,0,0,0,0,
1,0,0,4169.74358974359,4008.71794871795,4210.76923076923,4311.79487179487,4122.5641025641,4620,4404.61538461538,4316.92307692308,4407.69230769231,4541.53846153846,4373.33333333333,3984.61538461539,4100,4510.25641025641,1665,1692,3.357,3.03385734558105,0,0,0,0,
2,0,0,4164.61538461538,4009.74358974359,4209.23076923077,4313.33333333333,4124.10256410256,4621.53846153846,4405.12820512821,4324.10256410256,4408.20512820513,4541.53846153846,4374.35897435897,3988.20512820513,4097.94871794872,4507.69230769231,1665,1691,3.365,3.03385734558105,0,0,0,0,
3,0,0,4164.10256410256,4010.25641025641,4211.79487179487,4316.41025641026,4126.15384615385,4626.15384615385,4403.07692307692,4321.02564102564,4407.17948717949,4540.51282051282,4372.30769230769,3992.30769230769,4101.02564102564,4509.74358974359,1665,1691,3.373,3.03385734558105,0,0,0,0,
4,0,0,4168.20512820513,4010.25641025641,4211.28205128205,4313.33333333333,4124.10256410256,4623.58974358974,4401.53846153846,4317.94871794872,4409.23076923077,4541.02564102564,4371.28205128205,3987.17948717949,4101.02564102564,4511.79487179487,1665,1690,3.381,3.03385734558105,0,0,0,0,
5,0,0,4167.69230769231,4008.71794871795,4210.76923076923,4311.28205128205,4120.51282051282,4620,4400.51282051282,4320.51282051282,4410.25641025641,4541.02564102564,4375.38461538462,3984.61538461539,4097.94871794872,4511.28205128205,1665,1691,3.388,3.03385734558105,0,0,0,0,
6,0,0,4165.64102564103,4009.23076923077,4210.25641025641,4316.41025641026,4122.05128205128,4625.64102564103,4405.12820512821,4325.12820512821,4409.23076923077,4541.53846153846,4374.8717948718,3985.64102564103,4095.89743589744,4507.17948717949,1665,1691,3.396,3.03385734558105,0,0,0,0,
7,0,0,4165.12820512821,4010.25641025641,4211.28205128205,4314.35897435897,4123.07692307692,4625.12820512821,4407.69230769231,4318.97435897436,4406.66666666667,4542.5641025641,4371.79487179487,3988.71794871795,4097.94871794872,4511.79487179487,1665,1691,3.404,3.03385734558105,0,0,0,0,
8,0,0,4165.64102564103,4009.74358974359,4209.74358974359,4311.28205128205,4122.5641025641,4622.05128205128,4407.69230769231,4315.89743589744,4411.28205128205,4543.07692307692,4371.28205128205,3987.69230769231,4100,4512.82051282051,1665,1691,3.412,3.03385734558105,0,0,0,0,
9,0,0,4166.66666666667,4007.17948717949,4211.28205128205,4315.38461538462,4122.5641025641,4623.07692307692,4406.66666666667,4315.89743589744,4411.28205128205,4542.05128205128,4373.84615384615,3987.69230769231,4100,4513.84615384615,1665,1691,3.42,3.03385734558105,0,0,0,0,
10,0,0,4165.64102564103,4010.25641025641,4213.33333333333,4316.92307692308,4123.58974358974,4624.61538461538,4407.69230769231,4320.51282051282,4408.20512820513,4540,4372.82051282051,3986.15384615385,4098.97435897436,4510.25641025641,1665,1691,3.427,3.03385734558105,0,0,0,0,
11,0,0,4163.07692307692,4012.30769230769,4213.33333333333,4313.84615384615,4124.10256410256,4624.10256410256,4406.15384615385,4322.5641025641,4408.71794871795,4540.51282051282,4370.25641025641,3987.17948717949,4099.48717948718,4506.66666666667,1665,1691,3.435,3.03385734558105,0,0,0,0,
12,0,0,4164.10256410256,4008.71794871795,4212.30769230769,4313.84615384615,4123.58974358974,4624.61538461538,4404.61538461538,4320.51282051282,4411.28205128205,4544.61538461538,4371.79487179487,3989.74358974359,4100.51282051282,4509.74358974359,1664,1692,3.443,3.03385734558105,0,0,0,0,
13,0,0,4167.69230769231,4007.17948717949,4211.28205128205,4314.35897435897,4122.05128205128,4624.61538461538,4405.12820512821,4317.4358974359,4408.20512820513,4545.12820512821,4373.84615384615,3989.23076923077,4098.97435897436,4511.79487179487,1665,1690,3.451,3.03385734558105,0,0,0,0,
14,0,0,4168.71794871795,4008.20512820513,4211.28205128205,4312.82051282051,4122.5641025641,4625.12820512821,4405.12820512821,4317.4358974359,4406.15384615385,4543.58974358974,4372.30769230769,3987.17948717949,4096.92307692308,4507.69230769231,1665,1692,3.459,3.03385734558105,0,0,0,0,
15,0,0,4168.20512820513,4008.71794871795,4215.38461538462,4313.33333333333,4123.58974358974,4625.64102564103,4402.05128205128,4318.46153846154,4409.23076923077,4544.10256410256,4370.76923076923,3988.20512820513,4097.4358974359,4506.15384615385,1665,1691,3.467,3.03385734558105,0,0,0,0,
16,0,0,4167.69230769231,4009.23076923077,4215.38461538462,4313.84615384615,4123.58974358974,4622.5641025641,4402.5641025641,4317.4358974359,4409.74358974359,4541.53846153846,4370.76923076923,3989.74358974359,4098.46153846154,4511.28205128205,1665,1691,3.475,3.03385734558105,0,0,0,0,
17,0,0,4168.71794871795,4009.74358974359,4210.25641025641,4311.79487179487,4123.58974358974,4620,4407.69230769231,4318.97435897436,4409.23076923077,4537.94871794872,4372.30769230769,3989.23076923077,4096.92307692308,4511.79487179487,1665,1691,3.483,3.03385734558105,0,0,0,0,
18,0,0,4169.23076923077,4009.23076923077,4212.82051282051,4310.76923076923,4123.58974358974,4622.05128205128,4406.15384615385,4318.97435897436,4410.25641025641,4543.58974358974,4373.84615384615,3992.30769230769,4097.94871794872,4510.25641025641,1665,1691,3.491,3.03385734558105,0,0,0,0,
19,0,0,4165.12820512821,4009.23076923077,4215.89743589744,4313.33333333333,4122.05128205128,4624.61538461538,4404.10256410256,4317.4358974359,4409.23076923077,4548.20512820513,4372.30769230769,3990.76923076923,4097.94871794872,4510.76923076923,1665,1691,3.499,3.03385734558105,0,0,0,0,
20,0,0,4163.58974358974,4009.23076923077,4212.30769230769,4316.92307692308,4121.53846153846,4622.05128205128,4404.10256410256,4315.38461538462,4406.66666666667,4545.64102564103,4371.28205128205,3986.66666666667,4097.94871794872,4512.82051282051,1665,1691,3.506,3.03385734558105,0,0,0,0,
21,0,0,4165.64102564103,4011.28205128205,4208.20512820513,4313.33333333333,4123.07692307692,4621.02564102564,4406.66666666667,4318.46153846154,4409.23076923077,4544.10256410256,4371.79487179487,3984.61538461539,4095.89743589744,4511.28205128205,1665,1691,3.514,3.03385734558105,0,0,0,0,
22,0,0,4165.12820512821,4013.33333333333,4211.79487179487,4311.79487179487,4123.07692307692,4624.10256410256,4405.12820512821,4318.97435897436,4407.69230769231,4547.69230769231,4371.28205128205,3986.66666666667,4095.89743589744,4510.76923076923,1665,1691,3.521,3.03385734558105,0,0,0,0,
23,0,0,4163.58974358974,4011.28205128205,4211.28205128205,4316.41025641026,4124.10256410256,4627.69230769231,4406.15384615385,4320.51282051282,4405.64102564103,4549.23076923077,4370.76923076923,3986.66666666667,4095.89743589744,4509.23076923077,1665,1691,3.529,3.03385734558105,0,0,0,0,
24,0,0,4168.20512820513,4008.20512820513,4209.74358974359,4314.8717948718,4124.61538461538,4623.58974358974,4402.5641025641,4319.48717948718,4406.15384615385,4544.10256410256,4373.33333333333,3987.17948717949,4097.4358974359,4511.28205128205,1664,1692,3.538,3.50301051139832,0,0,0,0,
25,0,0,4172.82051282051,4010.25641025641,4209.74358974359,4312.82051282051,4123.07692307692,4620,4402.5641025641,4317.94871794872,4409.74358974359,4538.97435897436,4372.30769230769,3988.20512820513,4099.48717948718,4512.82051282051,1665,1691,3.546,3.50301051139832,0,0,0,0,
26,0,0,4170.25641025641,4009.23076923077,4210.76923076923,4314.8717948718,4121.53846153846,4620.51282051282,4405.12820512821,4315.38461538462,4409.74358974359,4539.48717948718,4371.28205128205,3988.71794871795,4100,4514.35897435897,1665,1691,3.554,3.50301051139832,0,0,0,0,
27,0,0,4167.17948717949,4009.23076923077,4211.28205128205,4313.33333333333,4124.10256410256,4624.10256410256,4407.69230769231,4318.97435897436,4407.17948717949,4542.05128205128,4373.33333333333,3987.17948717949,4100,4512.30769230769,1665,1691,3.56,3.50301051139832,0,0,0,0,
28,0,0,4167.17948717949,4011.79487179487,4211.28205128205,4312.30769230769,4124.10256410256,4623.07692307692,4405.12820512821,4317.94871794872,4405.64102564103,4542.5641025641,4371.79487179487,3988.20512820513,4098.46153846154,4513.84615384615,1665,1691,3.568,3.53428721427917,0,0,0,0,
29,0,0,4166.15384615385,4008.20512820513,4210.76923076923,4314.8717948718,4121.02564102564,4621.02564102564,4403.58974358974,4315.38461538462,4407.69230769231,4547.69230769231,4370.76923076923,3990.25641025641,4097.94871794872,4515.38461538462,1665,1692,3.576,3.53428721427917,0,0,0,0,
30,0,0,4164.61538461538,4006.15384615385,4209.23076923077,4315.89743589744,4120,4623.58974358974,4408.20512820513,4318.97435897436,4408.71794871795,4548.71794871795,4373.33333333333,3987.69230769231,4097.94871794872,4510.76923076923,1665,1691,3.584,3.53428721427917,0,0,0,0,
31,0,0,4164.10256410256,4011.28205128205,4207.69230769231,4315.38461538462,4121.53846153846,4624.10256410256,4408.71794871795,4323.07692307692,4408.71794871795,4540.51282051282,4373.33333333333,3988.20512820513,4097.94871794872,4504.61538461538,1665,1692,3.593,3.53428721427917,0,0,0,0,
32,0,0,4165.64102564103,4010.76923076923,4208.20512820513,4314.35897435897,4122.05128205128,4622.5641025641,4403.07692307692,4320,4411.28205128205,4538.46153846154,4369.74358974359,3992.82051282051,4096.92307692308,4507.69230769231,1666,1691,3.601,3.53428721427917,0,0,0,0,
33,0,0,4167.69230769231,4007.17948717949,4210.76923076923,4313.33333333333,4121.53846153846,4620.51282051282,4401.02564102564,4316.41025641026,4410.25641025641,4540.51282051282,4370.25641025641,3989.23076923077,4097.4358974359,4514.8717948718,1664,1692,3.608,3.53428721427917,0,0,0,0,
34,0,0,4166.66666666667,4009.23076923077,4212.30769230769,4313.84615384615,4124.10256410256,4622.5641025641,4404.61538461538,4317.4358974359,4406.66666666667,4540.51282051282,4372.82051282051,3982.5641025641,4097.94871794872,4510.76923076923,1665,1691,3.616,3.53428721427917,0,0,0,0,
35,0,0,4166.15384615385,4011.28205128205,4210.76923076923,4313.33333333333,4126.15384615385,4623.58974358974,4404.10256410256,4320,4407.17948717949,4543.07692307692,4372.82051282051,3984.10256410256,4098.46153846154,4508.20512820513,1665,1691,3.624,3.53428721427917,0,0,0,0,
36,0,0,4169.23076923077,4010.25641025641,4209.74358974359,4313.84615384615,4123.07692307692,4621.53846153846,4404.61538461538,4321.53846153846,4410.25641025641,4545.64102564103,4373.33333333333,3987.17948717949,4098.97435897436,4512.82051282051,1665,1691,3.632,3.53428721427917,0,0,0,0,
37,0,0,4168.20512820513,4010.76923076923,4212.30769230769,4314.35897435897,4121.53846153846,4621.02564102564,4404.10256410256,4316.41025641026,4410.76923076923,4544.61538461538,4373.84615384615,3986.66666666667,4098.46153846154,4514.35897435897,1665,1691,3.64,3.53428721427917,0,0,0,0,
38,0,0,4163.58974358974,4010.25641025641,4211.28205128205,4313.33333333333,4123.07692307692,4621.53846153846,4402.05128205128,4315.38461538462,4410.25641025641,4546.66666666667,4372.82051282051,3984.61538461539,4097.94871794872,4511.28205128205,1665,1691,3.647,3.53428721427917,0,0,0,0,
39,0,0,4165.64102564103,4008.71794871795,4211.79487179487,4314.35897435897,4122.05128205128,4618.97435897436,4403.07692307692,4317.4358974359,4407.69230769231,4545.12820512821,4372.82051282051,3987.69230769231,4101.02564102564,4516.41025641026,1665,1691,3.655,3.53428721427917,0,0,0,0,
40,0,0,4168.71794871795,4011.28205128205,4213.84615384615,4316.41025641026,4121.53846153846,4621.02564102564,4408.71794871795,4320,4407.69230769231,4537.94871794872,4373.84615384615,3989.74358974359,4099.48717948718,4513.84615384615,1665,1691,3.663,3.53428721427917,0,0,0,0,
41,0,0,4167.17948717949,4011.28205128205,4214.35897435897,4310.76923076923,4122.5641025641,4625.12820512821,4407.17948717949,4315.38461538462,4408.71794871795,4539.48717948718,4372.30769230769,3990.25641025641,4095.89743589744,4506.66666666667,1665,1691,3.67,3.53428721427917,0,0,0,0,
42,0,0,4166.66666666667,4010.76923076923,4211.28205128205,4309.74358974359,4121.02564102564,4625.12820512821,4406.66666666667,4321.02564102564,4410.25641025641,4545.64102564103,4369.74358974359,3988.20512820513,4098.97435897436,4508.71794871795,1665,1692,3.679,3.53428721427917,0,0,0,0,
43,0,0,4166.66666666667,4010.76923076923,4213.33333333333,4315.89743589744,4120,4623.07692307692,4406.15384615385,4327.17948717949,4409.23076923077,4544.61538461538,4371.28205128205,3986.15384615385,4102.5641025641,4512.82051282051,1666,1690,3.687,3.53428721427917,0,0,0,0,
44,0,0,4163.58974358974,4006.66666666667,4211.79487179487,4316.92307692308,4124.10256410256,4623.07692307692,4405.64102564103,4323.58974358974,4408.20512820513,4544.10256410256,4372.82051282051,3986.66666666667,4098.97435897436,4509.23076923077,1664,1691,3.694,3.53428721427917,0,0,0,0,
45,0,0,4163.58974358974,4002.5641025641,4209.74358974359,4313.33333333333,4123.58974358974,4622.05128205128,4404.10256410256,4315.89743589744,4406.15384615385,4545.64102564103,4374.35897435897,3990.25641025641,4097.94871794872,4512.30769230769,1666,1691,3.702,3.53428721427917,0,0,0,0,
46,0,0,4165.12820512821,4008.20512820513,4211.28205128205,4314.8717948718,4121.02564102564,4621.53846153846,4403.07692307692,4317.94871794872,4407.17948717949,4543.07692307692,4375.38461538462,3988.71794871795,4101.53846153846,4517.94871794872,1665,1691,3.71,3.53428721427917,0,0,0,0,
47,0,0,4165.12820512821,4012.30769230769,4210.25641025641,4315.38461538462,4123.58974358974,4620.51282051282,4403.07692307692,4321.53846153846,4409.74358974359,4540.51282051282,4374.35897435897,3985.12820512821,4100,4515.89743589744,1664,1691,3.718,3.53428721427917,0,0,0,0,
48,0,0,4163.58974358974,4009.74358974359,4210.76923076923,4312.82051282051,4125.64102564103,4621.02564102564,4405.64102564103,4317.94871794872,4409.23076923077,4543.07692307692,4372.82051282051,3988.71794871795,4098.97435897436,4516.41025641026,1665,1691,3.726,3.53428721427917,0,0,0,0,
49,0,0,4163.07692307692,4011.28205128205,4211.28205128205,4312.30769230769,4123.07692307692,4623.07692307692,4406.66666666667,4317.4358974359,4406.66666666667,4545.12820512821,4372.30769230769,3992.82051282051,4101.02564102564,4516.41025641026,1665,1691,3.733,3.53428721427917,0,0,0,0,
50,0,0,4164.61538461538,4012.30769230769,4210.76923076923,4313.84615384615,4125.12820512821,4623.58974358974,4403.07692307692,4319.48717948718,4406.66666666667,4543.58974358974,4373.33333333333,3990.76923076923,4099.48717948718,4512.30769230769,1665,1691,3.74,3.53428721427917,0,0,0,0,
51,0,0,4167.69230769231,4009.23076923077,4209.23076923077,4315.89743589744,4125.64102564103,4622.5641025641,4402.5641025641,4319.48717948718,4408.20512820513,4542.05128205128,4372.82051282051,3988.20512820513,4096.41025641026,4510.25641025641,1665,1692,3.749,3.53428721427917,0,0,0,0,
